,class_subclass,sic
1429,32411700R,35.0
1430,455456100,43.0
1432,439845000,43.0
1433,700079000,27.0
1434,700079000,55.0
1435,410094000,21.0
1437,568357000,7.0
1438,568357000,9.0
1439,568357000,14.0
1440,725053000,43.0
1441,430308000,56.0
1442,385018000,43.0
1443,210345000,30.0
1444,210345000,31.0
1445,524423000,12.0
1446,524423000,16.0
1447,375240110,43.0
1448,235379000,27.0
1449,382103000,27.0
1450,536054000,7.0
1451,257347000,43.0
1452,435002000,9.0
1453,435002000,14.0
1454,600458000,40.0
1455,600458000,55.0
1456,335306000,17.0
1457,703002000,27.0
1458,385134000,43.0
1459,356030000,55.0
1460,600407000,40.0
1461,600407000,55.0
1462,203021000,6.0
1463,726026000,27.0
1465,382141000,27.0
1468,264255000,16.0
1469,264255000,17.0
1470,510535000,11.0
1471,128203220,55.0
1472,435010000,14.0
1473,435010000,55.0
1475,514613000,9.0
1476,514613000,14.0
1477,455435100,43.0
1478,244057000,54.0
1479,280284000,51.0
1480,280284000,52.0
1482,540519000,7.0
1483,375296000,43.0
1484,502325000,6.0
1485,375297000,43.0
1486,602046000,55.0
1487,148438000,20.0
1488,424403000,9.0
1489,424403000,14.0
1490,602042000,55.0
1491,222135000,24.0
1492,222135000,25.0
1493,222135000,30.0
1494,222135000,31.0
1495,514058000,9.0
1496,514058000,14.0
1497,524099000,12.0
1498,524099000,16.0
1499,438001000,43.0
1500,359326000,43.0
1501,382115000,27.0
1502,359573000,55.0
1503,194206000,27.0
1504,725142000,43.0
1505,156089140,16.0
1506,156089140,17.0
1507,156089140,21.0
1508,514265100,9.0
1509,514265100,14.0
1510,514786000,9.0
1511,514786000,14.0
1512,514649000,9.0
1513,514649000,14.0
1514,707004000,27.0
1515,435235100,7.0
1516,606257000,55.0
1517,438257000,43.0
1518,435253600,14.0
1519,424443000,9.0
1520,424443000,14.0
1521,427317000,16.0
1522,427317000,17.0
1523,427317000,21.0
1524,375240250,43.0
1525,514027000,9.0
1526,514027000,14.0
1527,568309000,7.0
1528,340981000,43.0
1529,385050000,43.0
1530,706012000,27.0
1531,426077000,1.0
1532,427163400,55.0
1533,800289000,56.0
1534,324754000,35.0
1535,435483000,14.0
1536,340010330,43.0
1537,428343000,16.0
1538,428343000,55.0
1539,428343000,56.0
1540,516032000,13.0
1541,210739000,30.0
1542,210739000,31.0
1543,162205000,56.0
1544,428036900,16.0
1546,380204000,43.0
1547,455103000,43.0
1548,435366000,14.0
1549,430270100,55.0
1550,381098000,43.0
1551,117088000,29.0
1552,117088000,43.0
1553,607057000,40.0
1554,607057000,55.0
1555,546016000,7.0
1556,546016000,14.0
1557,502103000,8.0
1558,514370000,9.0
1559,514370000,14.0
1560,219543000,30.0
1561,219543000,38.0
1562,429034000,36.0
1563,438123000,43.0
1564,560227000,7.0
1565,546256000,7.0
1566,414797000,24.0
1567,414797000,25.0
1568,348188000,55.0
1570,510506000,11.0
1571,378137000,40.0
1572,800022000,14.0
1573,800022000,56.0
1575,356328000,55.0
1576,188301000,24.0
1577,188301000,32.0
1578,188301000,46.0
1579,188301000,50.0
1580,188301000,51.0
1581,188301000,52.0
1582,188301000,54.0
1583,372070000,35.0
1584,372070000,55.0
1585,424250100,14.0
1586,128205130,55.0
1587,430141000,55.0
1588,404095000,25.0
1589,451069000,26.0
1590,718101000,27.0
1591,148660000,19.0
1592,257471000,43.0
1593,156338000,16.0
1594,156338000,17.0
1595,156338000,21.0
1596,428634000,21.0
1597,428634000,30.0
1598,257081000,43.0
1599,455296000,42.0
1600,128207180,55.0
1601,235494000,27.0
1603,435007320,14.0
1604,435007320,55.0
1605,345690000,27.0
1606,494014000,30.0
1607,494014000,55.0
1608,435375000,14.0
1609,424450000,9.0
1610,424450000,14.0
1611,340445000,43.0
1612,455517000,42.0
1613,455517000,43.0
1614,128203150,55.0
1615,294088000,25.0
1616,297354130,56.0
1617,138124000,16.0
1618,138124000,17.0
1619,138124000,19.0
1620,138124000,21.0
1621,530330000,7.0
1622,709220000,27.0
1623,428141000,15.0
1625,560170000,7.0
1626,424009360,14.0
1627,340309400,43.0
1628,549399000,7.0
1629,512019000,11.0
1630,510279000,11.0
1631,702042000,55.0
1632,219476000,38.0
1633,128885000,55.0
1634,228037000,26.0
1635,432214000,30.0
1636,432214000,55.0
1637,707006000,27.0
1638,451359000,26.0
1641,348700000,42.0
1642,348700000,43.0
1643,424093500,14.0
1644,713200000,27.0
1645,436173000,55.0
1646,482001000,56.0
1647,362179000,39.0
1648,348148000,43.0
1649,348148000,55.0
1650,455265000,42.0
1651,434262000,43.0
1652,434262000,56.0
1653,318432000,36.0
1654,725076000,43.0
1655,257432000,43.0
1656,148023000,21.0
1657,473131000,56.0
1658,248294100,21.0
1659,375219000,43.0
1660,382272000,27.0
1661,292201000,21.0
1662,174036000,39.0
1663,428327000,16.0
1664,348448000,42.0
1665,348448000,43.0
1666,558303000,7.0
1667,704278000,27.0
1668,704278000,56.0
1669,128899000,55.0
1670,340573600,43.0
1671,504241000,9.0
1672,156510000,29.0
1674,514356000,9.0
1675,514356000,14.0
1676,623001240,55.0
1677,726025000,27.0
1678,600443000,40.0
1679,600443000,55.0
1680,428328000,16.0
1681,428328000,56.0
1683,385123000,20.0
1685,607051000,40.0
1686,607051000,55.0
1687,257510000,43.0
1688,257250000,43.0
1689,205777500,55.0
1690,257301000,43.0
1691,257009000,43.0
1692,435370000,14.0
1693,340667000,43.0
1694,704256400,27.0
1695,704256400,56.0
1696,424158100,14.0
1697,704242000,27.0
1698,704242000,56.0
1699,422129000,29.0
1700,604002000,55.0
1701,379388020,43.0
1702,536025300,7.0
1703,204297060,29.0
1704,359462000,55.0
1705,342022000,43.0
1706,162204000,56.0
1707,530391700,7.0
1708,530391700,14.0
1709,426516000,1.0
1710,424474000,9.0
1711,424474000,14.0
1712,713166000,27.0
1713,455566000,43.0
1715,429033000,43.0
1716,359614000,55.0
1717,439852000,43.0
1718,250492220,43.0
1719,711115000,27.0
1720,375133000,43.0
1721,324658000,35.0
1722,502304000,6.0
1723,324750000,35.0
1725,303123000,46.0
1726,303123000,52.0
1727,330252000,42.0
1728,330252000,43.0
1729,398084000,43.0
1730,324207110,35.0
1731,452030000,29.0
1733,514217080,9.0
1734,514217080,14.0
1735,428626000,21.0
1736,428626000,30.0
1737,604385010,55.0
1738,604385010,56.0
1739,101368000,29.0
1740,330258000,42.0
1741,330258000,43.0
1742,118712000,30.0
1743,701055000,46.0
1744,701055000,55.0
1745,433173000,55.0
1746,623023550,55.0
1747,514252190,9.0
1748,514252190,14.0
1749,436135000,55.0
1750,219690000,30.0
1751,219690000,31.0
1752,219690000,38.0
1754,424728000,14.0
1755,435440000,14.0
1756,205413000,7.0
1757,424774000,14.0
1758,392392000,30.0
1759,392392000,38.0
1760,528031000,8.0
1761,524445000,12.0
1762,524445000,16.0
1763,427212000,16.0
1764,427212000,17.0
1765,427212000,21.0
1766,429032000,43.0
1767,707104100,27.0
1768,455556100,43.0
1769,206219000,16.0
1770,206219000,21.0
1771,604043000,55.0
1772,297250100,56.0
1773,210473000,30.0
1774,210473000,31.0
1775,250382000,43.0
1776,250382000,55.0
1778,703001000,27.0
1779,426597000,1.0
1780,433076000,55.0
1781,600509000,40.0
1782,600509000,55.0
1783,707010000,27.0
1784,435252300,14.0
1785,514046000,9.0
1786,514046000,14.0
1787,380268000,43.0
1788,382225000,27.0
1789,296097900,21.0
1790,709204000,27.0
1791,257414000,43.0
1792,705002000,27.0
1793,442327000,2.0
1794,428364000,16.0
1795,726022000,27.0
1796,501120000,17.0
1797,423387000,6.0
1798,706030000,27.0
1799,548335500,7.0
1800,404110000,25.0
1802,382257000,27.0
1803,198690200,25.0
1804,297284100,56.0
1805,106499000,7.0
1806,380043000,27.0
1807,380043000,43.0
1808,424247100,14.0
1809,536023700,7.0
1810,514524000,9.0
1811,514524000,14.0
1812,424770000,14.0
1813,264110000,16.0
1814,264110000,17.0
1815,438118000,43.0
1816,251103000,21.0
1817,385140000,43.0
1818,210617000,30.0
1819,210617000,31.0
1820,514252130,9.0
1821,514252130,14.0
1822,514553000,9.0
1823,514553000,14.0
1825,712221000,27.0
1826,366085000,31.0
1827,351206000,55.0
1828,382276000,27.0
1829,514015000,9.0
1830,514015000,14.0
1831,307125000,35.0
1834,523122000,16.0
1835,380260000,43.0
1836,715752000,27.0
1837,244211000,54.0
1838,361103000,35.0
1839,361103000,36.0
1840,361103000,38.0
1841,422100000,55.0
1842,429038000,36.0
1843,429036000,36.0
1844,330051000,42.0
1845,330051000,43.0
1846,324661000,35.0
1847,435115000,7.0
1848,514400000,9.0
1849,514400000,14.0
1850,600423000,40.0
1851,600423000,55.0
1852,381023000,43.0
1853,327346000,43.0
1854,435305100,55.0
1855,435173100,7.0
1856,558442000,7.0
1857,548537000,7.0
1858,118013000,30.0
1859,222383100,24.0
1860,222383100,25.0
1861,222383100,30.0
1862,222383100,31.0
1863,382254000,27.0
1865,166242100,25.0
1866,347109000,27.0
1867,564169000,7.0
1868,370468000,43.0
1869,340572400,43.0
1870,422125000,29.0
1871,426054000,1.0
1872,546193000,7.0
1873,711170000,27.0
1875,530357000,7.0
1876,564192000,7.0
1877,341059000,27.0
1878,341059000,43.0
1879,128200240,55.0
1880,198626100,25.0
1881,424045000,9.0
1882,424045000,14.0
1883,165201000,55.0
1884,382151000,27.0
1885,138108000,16.0
1886,138108000,17.0
1887,138108000,19.0
1888,138108000,21.0
1891,375354000,43.0
1892,719319000,27.0
1893,222182000,16.0
1894,222182000,21.0
1895,222182000,27.0
1896,222182000,30.0
1897,222182000,31.0
1898,222182000,56.0
1899,404075000,56.0
1901,356004010,55.0
1902,726023000,27.0
1903,102501000,53.0
1904,356005040,55.0
1905,455456300,43.0
1906,514139000,9.0
1907,514139000,14.0
1908,219390000,30.0
1909,219390000,38.0
1910,318400010,36.0
1911,530387300,7.0
1912,530387300,14.0
1913,438627000,43.0
1914,118728000,30.0
1915,546301000,7.0
1916,514469000,9.0
1917,514469000,14.0
1918,340967000,43.0
1919,427248100,16.0
1920,427248100,17.0
1921,427248100,21.0
1922,428149000,15.0
1923,3152090SC,43.0
1927,351100000,55.0
1928,370350000,43.0
1929,280735000,46.0
1930,204298020,29.0
1931,623023610,55.0
1933,166088100,25.0
1934,429105000,40.0
1935,436128000,55.0
1936,426034000,1.0
1937,219121600,43.0
1938,514533000,9.0
1939,514533000,14.0
1940,250492200,43.0
1941,180282000,46.0
1942,558232000,7.0
1943,702041000,55.0
1944,435106000,7.0
1945,726005000,27.0
1946,277412000,17.0
1947,715717000,27.0
1949,424484000,9.0
1950,424484000,14.0
1951,438014000,43.0
1952,229160100,56.0
1953,514362000,9.0
1954,514362000,14.0
1956,548247000,7.0
1957,426549000,1.0
1958,375267000,43.0
1959,435353000,14.0
1960,428310500,56.0
1961,514249000,9.0
1962,514249000,14.0
1963,702027000,55.0
1965,463020000,56.0
1966,463031000,56.0
1967,206268000,21.0
1968,206268000,56.0
1969,562497000,7.0
1970,562497000,14.0
1972,514079000,9.0
1973,514079000,14.0
1974,359298000,43.0
1975,435007940,14.0
1976,435007940,55.0
1977,429210000,40.0
1978,428034000,21.0
1979,428034000,56.0
1980,426106000,1.0
1981,607149000,40.0
1982,607149000,55.0
1983,726003000,27.0
1985,424142100,14.0
1986,536123100,7.0
1987,428166000,2.0
1988,428166000,16.0
1989,428166000,56.0
1990,510515000,11.0
1991,432138000,30.0
1992,432138000,55.0
1993,434129000,56.0
1994,190122000,56.0
1995,548262400,7.0
1996,427256000,56.0
1997,210777000,30.0
1998,210777000,31.0
1999,600338000,55.0
2000,530388100,7.0
2001,530388100,14.0
2002,241260100,24.0
2003,241260100,25.0
2004,241260100,30.0
2005,241260100,32.0
2006,210709000,30.0
2007,210709000,31.0
2008,423348000,6.0
2009,382181000,27.0
2010,341022000,27.0
2011,341022000,43.0
2012,423349000,6.0
2013,715702000,27.0
2015,198494000,25.0
2016,128201190,55.0
2017,504101000,9.0
2018,327108000,43.0
2019,297015000,56.0
2020,438312000,43.0
2021,435345000,14.0
2023,560205000,7.0
2024,198370010,25.0
2025,514017000,9.0
2026,514017000,14.0
2027,414792900,24.0
2028,414792900,25.0
2029,702030000,55.0
2030,525331900,8.0
2031,525331900,16.0
2033,264211000,16.0
2034,358001900,27.0
2035,514424000,9.0
2036,514424000,14.0
2037,310051000,36.0
2038,436059000,55.0
2040,726010000,27.0
2041,455414100,43.0
2042,271207000,27.0
2043,271207000,29.0
2044,271207000,55.0
2045,375240270,43.0
2046,380277000,43.0
2047,277598000,17.0
2048,327540000,43.0
2049,514255020,9.0
2050,514255020,14.0
2051,536026100,7.0
2052,257315000,43.0
2053,705052000,27.0
2054,204294000,29.0
2055,439063000,43.0
2056,359346000,43.0
2057,702189000,55.0
2058,348144000,43.0
2059,348144000,55.0
2060,362560000,39.0
2061,140119000,26.0
2062,106498000,7.0
2063,359507000,55.0
2064,514410000,9.0
2065,514410000,14.0
2066,335296000,17.0
2067,362391000,39.0
2068,414285000,25.0
2069,701003000,54.0
2070,701003000,55.0
2071,375356000,43.0
2073,426602000,1.0
2074,604506000,55.0
2075,356303000,55.0
2076,318139000,36.0
2077,492037000,29.0
2078,492037000,30.0
2079,492037000,56.0
2081,424093210,14.0
2083,141351000,25.0
2084,141351000,29.0
2085,141351000,30.0
2086,219121460,43.0
2087,601152000,40.0
2088,408234000,26.0
2089,137318000,21.0
2090,137318000,23.0
2091,600587000,55.0
2092,604250000,55.0
2094,604068000,55.0
2095,219679000,30.0
2096,219679000,31.0
2097,219679000,38.0
2098,348211800,42.0
2099,348211800,43.0
2100,514278000,9.0
2101,514278000,14.0
2102,210198100,30.0
2103,210198100,31.0
2105,166249000,15.0
2106,239002100,24.0
2107,239002100,25.0
2108,239002100,30.0
2109,424449000,9.0
2110,424449000,14.0
2111,156447000,29.0
2112,438780000,43.0
2114,205423000,7.0
2115,340005720,43.0
2116,204600000,29.0
2117,409231000,26.0
2118,435007500,14.0
2119,435007500,55.0
2120,296097110,21.0
2121,251176000,21.0
2122,623002110,55.0
2123,134010000,21.0
2124,134010000,29.0
2125,134010000,30.0
2126,717106000,27.0
2127,715523000,27.0
2128,514054000,9.0
2129,514054000,14.0
2130,356318000,55.0
2131,229087080,56.0
2132,430108300,55.0
2133,345032000,27.0
2134,345032000,43.0
2135,257642000,43.0
2136,340511000,43.0
2138,713179000,27.0
2139,425060000,29.0
2140,362490000,39.0
2141,455446000,43.0
2142,250356100,43.0
2143,250356100,55.0
2146,701045000,46.0
2147,701045000,55.0
2149,523169000,12.0
2150,523169000,16.0
2151,324158100,35.0
2152,204412000,55.0
2153,704203000,27.0
2154,704203000,56.0
2155,327161000,43.0
2156,303020000,25.0
2157,303020000,32.0
2158,303020000,46.0
2159,303020000,50.0
2160,303020000,51.0
2161,303020000,52.0
2162,303020000,54.0
2163,177229000,27.0
2164,525119000,8.0
2165,525119000,16.0
2166,718102000,27.0
2167,401186000,56.0
2169,715205000,27.0
2170,123245000,23.0
2171,123245000,46.0
2172,156130700,16.0
2173,422126000,29.0
2174,205372000,20.0
2175,607009000,40.0
2176,607009000,55.0
2177,180272000,46.0
2178,119220000,56.0
2179,378108000,40.0
2180,335216000,26.0
2181,335216000,35.0
2182,335216000,36.0
2183,335216000,43.0
2185,704260000,27.0
2186,704260000,56.0
2187,446476000,56.0
2188,514263400,9.0
2189,514263400,14.0
2190,280250100,55.0
2191,355053000,55.0
2193,514169000,9.0
2194,514169000,14.0
2195,439074000,43.0
2196,250208100,43.0
2197,250208100,55.0
2198,701067000,46.0
2199,701067000,55.0
2200,501088000,17.0
2201,200334000,35.0
2203,345171000,27.0
2204,345171000,43.0
2205,257696000,43.0
2206,367124000,43.0
2207,414680000,25.0
2208,324639000,35.0
2209,701041000,46.0
2210,701041000,55.0
2211,24641500R,21.0
2212,558256000,7.0
2213,473242000,56.0
2214,585242000,7.0
2215,264544000,16.0
2216,198733000,25.0
2217,422005000,11.0
2218,709208000,27.0
2219,536053000,7.0
2220,235454000,27.0
2221,205640000,21.0
2222,548251000,7.0
2223,156066000,16.0
2224,156066000,17.0
2225,156066000,21.0
2226,241074000,24.0
2227,241074000,25.0
2228,241074000,30.0
2229,241074000,32.0
2230,198419100,25.0
2231,455575300,43.0
2232,182030000,56.0
2233,224637000,56.0
2235,600473000,40.0
2236,600473000,55.0
2237,341100000,27.0
2238,341100000,43.0
2239,118715000,30.0
2240,451008000,55.0
2241,700098000,55.0
2242,548492000,7.0
2243,452150000,29.0
2244,326087000,43.0
2245,473521000,56.0
2246,435007900,14.0
2247,435007900,55.0
2248,424248100,14.0
2249,568818000,7.0
2250,134003000,21.0
2251,134003000,29.0
2252,134003000,30.0
2253,303007000,50.0
2254,208039000,15.0
2255,435193000,7.0
2256,426241000,1.0
2257,725087000,43.0
2258,386095000,27.0
2259,386095000,42.0
2260,386095000,43.0
2261,290044000,23.0
2262,290044000,36.0
2263,702003000,55.0
2264,702054000,55.0
2265,600419000,40.0
2266,600419000,55.0
2267,248475100,21.0
2268,514490000,9.0
2269,514490000,14.0
2270,400062000,27.0
2271,455426100,43.0
2272,382226000,27.0
2273,422186030,29.0
2274,101128400,29.0
2275,424009100,14.0
2276,710110000,27.0
2277,367099000,43.0
2278,340309160,43.0
2279,422073000,55.0
2280,424094100,14.0
2281,504116000,9.0
2282,514290000,9.0
2283,514290000,14.0
2284,455456200,43.0
2285,280730200,46.0
2286,360097010,27.0
2287,360097010,42.0
2288,399049000,55.0
2289,424198100,14.0
2290,356512000,55.0
2291,385115000,20.0
2292,424402000,9.0
2293,424402000,14.0
2294,524544000,12.0
2295,524544000,16.0
2296,206738000,56.0
2297,33117700V,35.0
2298,33117700V,43.0
2299,510504000,11.0
2300,229125420,56.0
2301,264172120,16.0
2302,403374500,30.0
2304,425190000,29.0
2305,435299200,55.0
2306,435283100,55.0
2307,165281000,55.0
2308,704500000,42.0
2309,704500000,43.0
2310,313503000,43.0
2311,510311000,11.0
2312,510376000,11.0
2313,248311200,21.0
2314,280093512,46.0
2315,222386000,24.0
2316,222386000,25.0
2317,222386000,30.0
2318,222386000,31.0
2319,546027000,7.0
2320,546027000,14.0
2321,222389000,24.0
2322,222389000,25.0
2323,222389000,30.0
2324,222389000,31.0
2325,439357000,43.0
2326,297216100,56.0
2328,435025000,14.0
2329,435025000,55.0
2330,210198200,30.0
2331,210198200,31.0
2332,725141000,43.0
2333,356495000,55.0
2334,530331000,7.0
2335,264510000,16.0
2336,313637000,39.0
2337,313637000,43.0
2338,430311000,55.0
2339,297283300,56.0
2340,347042000,27.0
2341,210510100,30.0
2342,210510100,31.0
2343,123299000,23.0
2344,123299000,46.0
2345,123299000,54.0
2346,604174000,55.0
2347,424143100,14.0
2348,427384000,56.0
2349,549305000,7.0
2350,494037000,30.0
2351,494037000,55.0
2352,429218100,40.0
2353,370503000,43.0
2354,438460000,43.0
2355,13938300R,2.0
2356,600551000,55.0
2357,174090000,39.0
2358,360060000,27.0
2360,382260000,27.0
2361,257113000,43.0
2362,714004000,27.0
2363,424900000,14.0
2364,560055000,7.0
2365,399384000,55.0
2366,385053000,43.0
2367,623023740,55.0
2368,340572700,43.0
2369,514266220,9.0
2370,514266220,14.0
2371,219702000,30.0
2372,219702000,31.0
2373,219702000,38.0
2374,188313000,24.0
2375,188313000,32.0
2376,188313000,46.0
2377,188313000,50.0
2378,188313000,51.0
2379,188313000,52.0
2380,188313000,54.0
2382,160030000,16.0
2383,160030000,21.0
2384,160030000,56.0
2386,254338000,25.0
2387,600105000,55.0
2388,504105000,9.0
2389,369053170,55.0
2390,369053150,55.0
2391,162028000,56.0
2392,378075000,40.0
2393,206439000,16.0
2394,206439000,21.0
2395,206439000,56.0
2396,206346000,16.0
2397,206346000,21.0
2398,206346000,56.0
2399,206363000,16.0
2400,206363000,21.0
2401,206363000,56.0
2402,524263000,12.0
2403,524263000,16.0
2404,422186000,29.0
2405,514063000,9.0
2406,514063000,14.0
2407,425538000,29.0
2408,435100000,7.0
2409,426332000,1.0
2410,210791000,30.0
2411,210791000,31.0
2412,210159000,30.0
2413,210159000,31.0
2414,600410000,40.0
2415,600410000,55.0
2416,361111000,35.0
2417,361111000,36.0
2418,310218000,36.0
2419,385006000,43.0
2420,701054000,46.0
2421,701054000,55.0
2423,375322000,43.0
2424,417201000,30.0
2425,424766000,14.0
2426,257506000,43.0
2427,424234100,14.0
2430,105168000,50.0
2431,359793000,55.0
2432,160370220,16.0
2433,160370220,21.0
2434,160370220,56.0
2435,439839000,43.0
2436,715212000,27.0
2437,482110000,56.0
2438,435287200,55.0
2439,355025000,55.0
2441,192070120,30.0
2442,192070120,46.0
2443,192070120,54.0
2444,220004280,16.0
2445,220004280,21.0
2446,514326000,9.0
2447,514326000,14.0
2448,353085000,55.0
2449,482112000,56.0
2450,220610000,16.0
2451,220610000,21.0
2452,345082000,27.0
2453,345082000,43.0
2454,562602000,7.0
2455,707204000,27.0
2456,424063000,11.0
2457,514003000,9.0
2458,514003000,14.0
2459,604522000,55.0
2461,370232000,43.0
2462,434350000,43.0
2463,434350000,56.0
2464,514253010,9.0
2465,514253010,14.0
2466,1187230MW,30.0
2467,353119000,55.0
2468,156064000,16.0
2469,156064000,17.0
2470,156064000,21.0
2471,508220000,15.0
2472,428500000,16.0
2473,405231000,25.0
2474,117082000,29.0
2475,117082000,43.0
2476,526348100,8.0
2477,514361000,9.0
2478,514361000,14.0
2479,438798000,43.0
2480,600383000,55.0
2481,238002000,56.0
2482,106607000,17.0
2483,514563000,9.0
2484,514563000,14.0
2485,526153000,8.0
2486,375229000,43.0
